date,team,W/L,eFG%,TOV%,ORB%,FT/FGA,IsRegular,Season
2007-12-07,NYK,0,.477,11.4,31.3,.093,1,2007
2007-12-07,SAC,0,.418,14.1,26.9,.266,1,2007
2007-12-07,LAC,1,.5,17.1,25.7,.329,1,2007
2007-12-07,SAS,1,.507,12.7,27.5,.411,1,2007
2007-12-07,UTA,0,.563,19.5,26.7,.236,1,2007
2007-12-07,SEA,1,.467,14.7,30.6,.453,1,2007
2007-12-07,MIL,0,.418,8.8,30.9,.242,1,2007
2007-12-07,WAS,0,.49,9.6,29.8,.124,1,2007
2007-12-07,PHO,1,.61,10.9,23.7,.121,1,2007
2007-12-08,ATL,1,.429,16.3,31.3,.167,1,2007
2007-12-08,MEM,0,.417,17.5,22.2,.167,1,2007
2007-12-08,CHA,1,.469,19,26.5,.563,1,2007
2007-12-08,CLE,0,.5,24.4,35.9,.329,1,2007
2007-12-08,CHI,0,.378,8.6,25.5,.186,1,2007
2007-12-08,BOS,1,.57,20.5,22.6,.297,1,2007
2007-12-08,DAL,1,.66,12.9,40,.417,1,2007
2007-12-08,UTA,0,.625,14.3,45.7,.289,1,2007
2007-12-08,DEN,1,.474,21.9,30.8,.346,1,2007
2007-12-08,SAC,0,.472,19.4,17.5,.133,1,2007
2007-12-08,MIN,1,.467,13.8,43.2,.178,1,2007
2007-12-08,PHO,0,.5,14.3,18.2,.12,1,2007
2007-12-08,NYK,0,.393,17.7,19.5,.314,1,2007
2007-12-08,PHI,1,.574,15,42.4,.148,1,2007
2007-12-09,DET,1,.514,15.7,38.2,.457,1,2007
2007-12-09,CHA,0,.468,12.4,19,.139,1,2007
2007-12-09,LAC,0,.494,15.4,17.6,.188,1,2007
2007-12-09,MIA,1,.526,12.8,16.7,.247,1,2007
2007-12-09,LAL,1,.58,14.1,15.8,.358,1,2007
2007-12-09,GSW,0,.505,14,33.3,.179,1,2007
2007-12-09,NOH,1,.469,11.4,19.6,.185,1,2007
2007-12-09,SEA,0,.4,13.9,35.8,.178,1,2007
2007-12-09,POR,1,.627,17.5,27.6,.394,1,2007
2007-12-09,MIL,0,.478,11.8,38.1,.272,1,2007
2007-12-09,TOR,1,.436,9.4,40,.209,1,2007
2007-12-09,HOU,0,.45,15.7,21.1,.243,1,2007
2007-12-09,WAS,1,.438,8.6,27.9,.425,1,2007
2007-12-09,NJN,0,.542,18.5,20.6,.153,1,2007
2007-12-10,NYK,0,.439,11.6,34.1,.207,1,2007
2007-12-10,DAL,1,.597,10.1,21.9,.284,1,2007
2007-12-10,ORL,0,.473,18.1,19,.247,1,2007
2007-12-10,ATL,1,.457,8.6,19.6,.28,1,2007
2007-12-10,PHI,1,.531,12.7,28.9,.188,1,2007
2007-12-10,HOU,0,.445,21.5,40,.315,1,2007
2007-12-10,PHO,0,.553,8.2,20,.084,1,2007
2007-12-10,MIA,1,.606,15.1,33.3,.25,1,2007
2007-12-10,SAC,1,.513,13.6,34.2,.205,1,2007
2007-12-10,MIL,0,.476,13.3,26.2,.155,1,2007
2007-12-11,ATL,0,.419,11.6,26.5,.263,1,2007
2007-12-11,TOR,1,.481,8.8,19.5,.288,1,2007
2007-12-11,CHI,1,.579,9.7,28.9,.137,1,2007
2007-12-11,SEA,0,.513,17.1,17.5,.221,1,2007
2007-12-11,CLE,1,.607,15,23.7,.36,1,2007
2007-12-11,IND,0,.518,12.2,18.6,.244,1,2007
2007-12-11,GSW,1,.428,8.7,35.2,.134,1,2007
2007-12-11,SAS,0,.423,19.2,37.2,.231,1,2007
2007-12-11,MEM,0,.5,12.3,29.3,.304,1,2007
2007-12-11,DET,1,.531,8.6,23.1,.333,1,2007
2007-12-11,NJN,0,.333,11.8,30.9,.346,1,2007
2007-12-11,LAC,1,.466,18.6,34.2,.297,1,2007
2007-12-11,UTA,0,.415,14,40.4,.182,1,2007
2007-12-11,POR,1,.537,19.9,17.6,.373,1,2007
2007-12-11,WAS,1,.473,10.7,44.4,.163,1,2007
2007-12-11,MIN,0,.432,10,21.3,.222,1,2007
2007-12-12,BOS,1,.435,8.8,29.7,.435,1,2007
2007-12-12,SAC,0,.479,22.6,29,.157,1,2007
2007-12-12,CHA,1,.538,10.5,25.6,.275,1,2007
2007-12-12,LAC,0,.506,13.3,22.7,.308,1,2007
2007-12-12,DEN,1,.494,11.9,25,.262,1,2007
2007-12-12,NOH,0,.512,16.4,25,.141,1,2007
2007-12-12,HOU,1,.5,13.4,23.8,.081,1,2007
2007-12-12,DET,0,.386,8.9,24.5,.157,1,2007
2007-12-12,IND,1,.627,16.2,23.3,.228,1,2007
2007-12-12,CHI,0,.444,11.5,30.4,.258,1,2007
2007-12-12,MIL,1,.536,19.7,22.2,.357,1,2007
2007-12-12,ORL,0,.403,16,20,.312,1,2007
2007-12-12,NYK,0,.505,11.9,40.4,.147,1,2007
2007-12-12,SEA,1,.611,11.5,22.2,.222,1,2007
2007-12-12,PHI,1,.493,16.2,38.5,.338,1,2007
2007-12-12,MIN,0,.481,14.8,31.6,.198,1,2007
2007-12-12,PHO,1,.483,14.3,31.9,.218,1,2007
2007-12-12,UTA,0,.455,12.9,37,.191,1,2007
2007-12-12,POR,1,.5,10.4,27.5,.28,1,2007
2007-12-12,GSW,0,.477,13.9,31.1,.138,1,2007
2007-12-12,TOR,1,.474,10.3,25.6,.263,1,2007
2007-12-12,DAL,0,.41,11.2,31.9,.154,1,2007
2007-12-13,LAL,1,.466,7.4,22.4,.227,1,2007
2007-12-13,SAS,0,.494,15.2,17,.256,1,2007
2007-12-13,MIA,0,.521,14.5,17.1,.205,1,2007
2007-12-13,WAS,1,.506,8.4,32.6,.144,1,2007
2007-12-14,BOS,1,.52,12.8,27.5,.347,1,2007
2007-12-14,MIL,0,.456,19.1,30.2,.127,1,2007
2007-12-14,CHA,0,.487,13.8,22.7,.127,1,2007
2007-12-14,ORL,1,.587,15.7,29.7,.319,1,2007
2007-12-14,CHI,1,.5,14,28.6,.217,1,2007
2007-12-14,NYK,0,.46,12.7,27.7,.184,1,2007
2007-12-14,DAL,1,.493,17,29.3,.216,1,2007
2007-12-14,NOH,0,.387,13.2,34,.179,1,2007
2007-12-14,DET,1,.479,14,25.6,.288,1,2007
2007-12-14,ATL,0,.355,10.7,30.6,.355,1,2007
2007-12-14,GSW,1,.511,13.2,23.4,.178,1,2007
2007-12-14,LAL,0,.459,17.2,34.7,.329,1,2007
2007-12-14,IND,0,.483,12.9,24.4,.067,1,2007
2007-12-14,TOR,1,.519,14.1,28.6,.247,1,2007
2007-12-14,MEM,0,.443,22,28.6,.266,1,2007
2007-12-14,LAC,1,.451,14.9,23.4,.309,1,2007
2007-12-14,MIN,0,.417,18,28.3,.214,1,2007
2007-12-14,SEA,1,.44,16.5,37,.196,1,2007
2007-12-14,NJN,1,.519,10.5,36.8,.275,1,2007
2007-12-14,CLE,0,.512,13.7,26.2,.173,1,2007
2007-12-14,PHI,0,.561,19.9,27.8,.216,1,2007
2007-12-14,SAC,1,.569,17.6,38.2,.225,1,2007
2007-12-14,POR,1,.456,13.7,15.8,.544,1,2007
2007-12-14,UTA,0,.394,10.3,35.3,.181,1,2007
2007-12-15,ATL,1,.522,15.6,17.6,.324,1,2007
2007-12-15,CHA,0,.515,20.4,25,.242,1,2007
2007-12-15,CLE,0,.447,18.2,20.5,.253,1,2007
2007-12-15,PHI,1,.416,15.1,31.1,.277,1,2007
2007-12-15,HOU,0,.447,18.4,43.2,.197,1,2007
2007-12-15,DAL,1,.556,13.2,25,.239,1,2007
2007-12-15,MIA,0,.487,18,23.7,.4,1,2007
2007-12-15,IND,1,.494,15.4,31,.259,1,2007
2007-12-15,MIL,1,.487,8.4,26.8,.26,1,2007
2007-12-15,MIN,0,.494,12.9,25,.134,1,2007
2007-12-15,NOH,1,.473,10,26.5,.165,1,2007
2007-12-15,PHO,0,.525,11.2,12.2,.175,1,2007
2007-12-15,NYK,1,.461,12.4,31.8,.316,1,2007
2007-12-15,NJN,0,.494,10.3,17.1,.088,1,2007
2007-12-15,ORL,0,.561,12.6,31.7,.329,1,2007
2007-12-15,MEM,1,.6,9.4,15.8,.247,1,2007
2007-12-15,SAS,1,.554,18.2,33.3,.107,1,2007
2007-12-15,DEN,0,.513,17.1,13.9,.171,1,2007
2007-12-15,UTA,1,.507,17.3,16.1,.267,1,2007
2007-12-15,SEA,0,.354,17.6,23.9,.241,1,2007
2007-12-15,WAS,1,.475,11.9,22.2,.185,1,2007
2007-12-15,SAC,0,.485,20.6,22.5,.209,1,2007
2007-12-16,DEN,0,.538,13.3,32.4,.238,1,2007
2007-12-16,POR,1,.58,13.5,47.4,.159,1,2007
2007-12-16,DET,1,.549,11.6,38.7,.247,1,2007
2007-12-16,GSW,0,.456,16,27.1,.19,1,2007
2007-12-16,LAL,1,.6,13.5,21.2,.213,1,2007
2007-12-16,LAC,0,.406,12.4,32.7,.271,1,2007
2007-12-16,TOR,0,.438,18.3,22.5,.194,1,2007
2007-12-16,BOS,1,.54,9.9,10.8,.12,1,2007
2007-12-17,ATL,1,.606,19.3,46.7,.545,1,2007
2007-12-17,UTA,0,.494,11.4,40,.349,1,2007
2007-12-17,CLE,1,.416,9.2,28.3,.263,1,2007
2007-12-17,MIL,0,.451,15.7,30,.174,1,2007
2007-12-17,DAL,1,.55,9.9,22.2,.288,1,2007
2007-12-17,ORL,0,.554,7,21.4,.179,1,2007
2007-12-17,MEM,0,.571,14.1,15.2,.235,1,2007
2007-12-17,GSW,1,.574,12.9,31.7,.273,1,2007
2007-12-17,MIA,1,.385,12.7,27.7,.397,1,2007
2007-12-17,MIN,0,.407,17.2,23.4,.198,1,2007
2007-12-17,NYK,0,.405,16.7,30,.354,1,2007
2007-12-17,IND,1,.649,18.5,26.5,.119,1,2007
2007-12-17,POR,1,.462,10.2,29.3,.19,1,2007
2007-12-17,NOH,0,.434,14.6,42.9,.132,1,2007
2007-12-17,SAS,0,.488,13.3,28.9,.141,1,2007
2007-12-17,PHO,1,.506,10.1,14.3,.286,1,2007
2007-12-18,CHI,0,.5,17.2,16.7,.152,1,2007
2007-12-18,LAL,1,.465,11.7,33.3,.267,1,2007
2007-12-18,LAC,0,.422,17,25.6,.156,1,2007
2007-12-18,TOR,1,.394,6.2,22,.213,1,2007
2007-12-18,NJN,0,.532,19.9,35.1,.247,1,2007
2007-12-18,SAC,1,.539,15.2,17.9,.299,1,2007
2007-12-19,ATL,1,.525,15.2,33.3,.392,1,2007
2007-12-19,MIA,0,.486,15.5,21.1,.592,1,2007
2007-12-19,BOS,0,.522,16.1,29.4,.188,1,2007
2007-12-19,DET,1,.465,14.6,27,.278,1,2007
2007-12-19,CHA,1,.471,15.5,23.1,.478,1,2007
2007-12-19,UTA,0,.48,19.4,26.2,.25,1,2007
2007-12-19,DAL,1,.494,14.8,40.4,.253,1,2007
2007-12-19,PHO,0,.543,16.6,18.9,.195,1,2007
2007-12-19,HOU,0,.39,10.3,30.9,.231,1,2007
2007-12-19,ORL,1,.452,14.5,25.6,.265,1,2007
2007-12-19,IND,1,.505,7.6,14,.074,1,2007
2007-12-19,PHI,0,.365,17,27.3,.359,1,2007
2007-12-19,MEM,1,.507,18.1,20,.16,1,2007
2007-12-19,SAS,0,.448,12.5,27.3,.08,1,2007
2007-12-19,MIL,0,.543,20.3,33.3,.186,1,2007
2007-12-19,SAC,1,.553,14.8,25.6,.237,1,2007
2007-12-19,MIN,0,.489,14.5,27.9,.149,1,2007
2007-12-19,GSW,1,.554,12.2,21.4,.214,1,2007
2007-12-19,NYK,1,.616,16,30,.247,1,2007
2007-12-19,CLE,0,.481,12.7,27.3,.163,1,2007
2007-12-19,POR,1,.571,12.4,28.6,.169,1,2007
2007-12-19,TOR,0,.537,10.4,25,.098,1,2007
2007-12-19,SEA,0,.453,15.4,36.4,.188,1,2007
2007-12-19,NOH,1,.553,10.3,31.8,.032,1,2007
2007-12-19,WAS,0,.426,16.1,26.1,.102,1,2007
2007-12-19,CHI,1,.444,10.9,27.1,.18,1,2007
2007-12-20,CLE,1,.433,10.4,30,.28,1,2007
2007-12-20,LAL,0,.463,13.4,26.1,.2,1,2007
2007-12-20,DEN,1,.388,9.9,38.6,.223,1,2007
2007-12-20,HOU,0,.461,15,26.5,.167,1,2007
2007-12-20,MIA,0,.483,11.6,34.8,.233,1,2007
2007-12-20,NJN,1,.483,15.2,42.6,.264,1,2007
2007-12-21,BOS,1,.529,19.9,23.5,.471,1,2007
2007-12-21,CHI,0,.382,18.6,26.9,.316,1,2007
2007-12-21,CHA,1,.547,14.4,24.3,.324,1,2007
2007-12-21,NYK,0,.455,14.5,40.7,.17,1,2007
2007-12-21,DAL,1,.609,15,21.4,.261,1,2007
2007-12-21,LAC,0,.448,9.6,32,.14,1,2007
2007-12-21,DET,1,.432,7.8,26.7,.296,1,2007
2007-12-21,MEM,0,.366,22.1,25,.211,1,2007
2007-12-21,MIN,1,.588,10.4,31.6,.264,1,2007
2007-12-21,IND,0,.522,8.7,25.5,.253,1,2007
2007-12-21,ORL,0,.513,18.6,30.8,.195,1,2007
2007-12-21,UTA,1,.551,12.2,34.2,.329,1,2007
2007-12-21,PHI,0,.472,11.8,23.8,.205,1,2007
2007-12-21,LAL,1,.517,14.2,35.7,.17,1,2007
2007-12-21,POR,1,.513,13.8,25.6,.293,1,2007
2007-12-21,DEN,0,.487,10.9,23.3,.241,1,2007
2007-12-21,SEA,1,.619,12.2,14.7,.226,1,2007
2007-12-21,TOR,0,.565,12.5,25,.108,1,2007
2007-12-21,WAS,0,.507,10.7,17.5,.23,1,2007
2007-12-21,ATL,1,.5,14.8,38.1,.329,1,2007
2007-12-22,CHI,0,.483,11.1,28.6,.122,1,2007
2007-12-22,HOU,1,.537,11.9,47.6,.147,1,2007
2007-12-22,IND,1,.448,8.6,21.6,.172,1,2007
2007-12-22,WAS,0,.435,14.5,23.9,.234,1,2007
2007-12-22,MEM,0,.547,18.2,29.7,.2,1,2007
2007-12-22,PHI,1,.459,11.6,35,.233,1,2007
2007-12-22,MIA,1,.532,12.7,28.9,.253,1,2007
2007-12-22,UTA,0,.48,12.9,35.9,.382,1,2007
2007-12-22,MIL,1,.528,16,38.5,.101,1,2007
2007-12-22,CHA,0,.556,16.2,27.8,.111,1,2007
2007-12-22,NJN,1,.458,17.9,46.7,.289,1,2007
2007-12-22,GSW,0,.42,13.9,28.8,.239,1,2007
2007-12-22,NOH,1,.554,8.9,23.7,.217,1,2007
2007-12-22,MIN,0,.425,19.6,26.1,.1,1,2007
2007-12-22,PHO,1,.587,6.6,25,.244,1,2007
2007-12-22,TOR,0,.428,6.4,38,.289,1,2007
2007-12-22,SAS,1,.482,11.4,32.5,.244,1,2007
2007-12-22,LAC,0,.494,8.4,13.3,.11,1,2007
2007-12-23,BOS,1,.575,14.4,18.8,.26,1,2007
2007-12-23,ORL,0,.5,16,20,.338,1,2007
2007-12-23,CLE,0,.433,10.5,35.2,.2,1,2007
2007-12-23,GSW,1,.568,17.6,15.2,.301,1,2007
2007-12-23,DET,1,.461,14.3,27.5,.299,1,2007
2007-12-23,HOU,0,.458,18,20.5,.222,1,2007
2007-12-23,NYK,0,.414,15.5,36.2,.355,1,2007
2007-12-23,LAL,1,.482,7.9,18.6,.153,1,2007
2007-12-23,SAC,0,.478,12.6,19.6,.211,1,2007
2007-12-23,DEN,1,.478,15.9,25,.209,1,2007
2007-12-25,CLE,1,.468,14,25.6,.312,1,2007
2007-12-25,MIA,0,.438,17.9,27.9,.264,1,2007
2007-12-25,LAL,1,.54,12.1,32.5,.307,1,2007
2007-12-25,PHO,0,.528,8.8,24.4,.236,1,2007
2007-12-25,POR,1,.425,5.7,33.3,.108,1,2007
2007-12-25,SEA,0,.441,13.4,26.1,.158,1,2007
2007-12-26,ATL,1,.482,17.1,35.7,.31,1,2007
2007-12-26,IND,0,.464,16.8,23.3,.202,1,2007
2007-12-26,CHA,0,.489,9.1,24.4,.205,1,2007
2007-12-26,WAS,1,.555,15,26.3,.207,1,2007
2007-12-26,DEN,1,.593,14.5,30.6,.267,1,2007
2007-12-26,MIL,0,.462,15.7,24.5,.204,1,2007
2007-12-26,GSW,1,.467,15.1,28.9,.233,1,2007
2007-12-26,MIN,0,.448,18.5,38.8,.279,1,2007
2007-12-26,MEM,0,.53,17,28.9,.134,1,2007
2007-12-26,NOH,1,.628,10,22.2,.093,1,2007
2007-12-26,NJN,0,.485,18.3,27.3,.308,1,2007
2007-12-26,DET,1,.564,11.3,18.8,.167,1,2007
2007-12-26,ORL,1,.587,16.2,28.6,.293,1,2007
2007-12-26,NYK,0,.448,11.9,25.5,.207,1,2007
2007-12-26,PHI,1,.535,17,20.6,.264,1,2007
2007-12-26,MIA,0,.411,13.8,25,.19,1,2007
2007-12-26,SAC,0,.397,21.4,23.7,.221,1,2007
2007-12-26,BOS,1,.48,17.4,37.2,.211,1,2007
2007-12-26,SAS,1,.526,10.4,27.8,.184,1,2007
2007-12-26,CHI,0,.434,11.2,28.6,.084,1,2007
2007-12-26,UTA,1,.52,11.2,20.5,.263,1,2007
2007-12-26,DAL,0,.487,17.6,23.1,.227,1,2007
2007-12-27,DAL,0,.392,12.9,13,.311,1,2007
2007-12-27,CLE,1,.375,11.3,29.1,.25,1,2007
2007-12-27,LAC,0,.386,11.9,24.6,.185,1,2007
2007-12-27,PHO,1,.564,17,9.7,.256,1,2007
2007-12-27,SEA,0,.481,11.6,28.2,.222,1,2007
2007-12-27,BOS,1,.448,4.7,26.4,.314,1,2007
2007-12-28,CHA,0,.442,14.7,20.9,.205,1,2007
2007-12-28,NOH,1,.488,13.2,25.6,.232,1,2007
2007-12-28,CHI,1,.474,17.8,35.9,.372,1,2007
2007-12-28,MIL,0,.495,9.9,23.4,.075,1,2007
2007-12-28,DET,1,.528,11.4,38.6,.211,1,2007
2007-12-28,IND,0,.506,14.6,29.7,.235,1,2007
2007-12-28,GSW,0,.49,6.6,32.2,.173,1,2007
2007-12-28,DEN,1,.535,12.1,31.4,.388,1,2007
2007-12-28,LAL,1,.614,14.2,31,.329,1,2007
2007-12-28,UTA,0,.483,11.2,34,.244,1,2007
2007-12-28,MEM,0,.401,13.9,22.4,.163,1,2007
2007-12-28,HOU,1,.528,9.6,23.8,.101,1,2007
2007-12-28,MIA,0,.535,9.2,17.5,.271,1,2007
2007-12-28,ORL,1,.521,13.8,40.4,.245,1,2007
2007-12-28,NJN,1,.488,8.6,37.2,.354,1,2007
2007-12-28,WAS,0,.488,10.1,41.5,.256,1,2007
2007-12-28,PHO,1,.513,13.6,13,.165,1,2007
2007-12-28,LAC,0,.353,7.8,29.1,.221,1,2007
2007-12-28,POR,1,.543,12.2,35,.259,1,2007
2007-12-28,MIN,0,.524,12.8,15.4,.146,1,2007
2007-12-28,SAC,0,.467,22.2,35,.118,1,2007
2007-12-28,PHI,1,.52,16.7,41.9,.171,1,2007
2007-12-28,SAS,0,.368,18.4,30,.278,1,2007
2007-12-28,TOR,1,.429,8.1,21.7,.131,1,2007
2007-12-29,DAL,1,.486,15.3,25,.356,1,2007
2007-12-29,ATL,0,.424,15.7,15.4,.319,1,2007
2007-12-29,HOU,1,.457,15.2,26.7,.21,1,2007
2007-12-29,TOR,0,.38,13.1,32.1,.098,1,2007
2007-12-29,IND,0,.48,14.1,23.8,.284,1,2007
2007-12-29,DET,1,.479,9.3,15,.384,1,2007
2007-12-29,MIL,0,.466,10.9,28.2,.351,1,2007
2007-12-29,NJN,1,.531,15.9,31.6,.15,1,2007
2007-12-29,NOH,1,.466,10.7,23.3,.23,1,2007
2007-12-29,CLE,0,.421,13.9,34.1,.085,1,2007
2007-12-29,ORL,1,.494,11.2,27.3,.313,1,2007
2007-12-29,CHA,0,.527,17,11.8,.23,1,2007
2007-12-29,SEA,1,.585,11.6,23.7,.159,1,2007
2007-12-29,MIN,0,.42,8.1,28.1,.117,1,2007
2007-12-29,UTA,0,.582,12.9,18.2,.178,1,2007
2007-12-29,BOS,1,.525,11.6,36.8,.25,1,2007
2007-12-29,WAS,1,.58,16.9,14.3,.232,1,2007
2007-12-29,MIA,0,.437,19.2,24.4,.169,1,2007
2007-12-30,DEN,0,.369,19,35.8,.393,1,2007
2007-12-30,GSW,1,.494,14.1,17.8,.247,1,2007
2007-12-30,LAL,0,.396,14.2,20.4,.317,1,2007
2007-12-30,BOS,1,.506,14.1,24.4,.363,1,2007
2007-12-30,NYK,0,.395,15.2,43.1,.174,1,2007
2007-12-30,CHI,1,.569,14.4,32.4,.25,1,2007
2007-12-30,POR,1,.533,10.5,21.6,.211,1,2007
2007-12-30,PHI,0,.41,15.4,27.9,.103,1,2007
2007-12-30,SAC,0,.46,11.6,31,.239,1,2007
2007-12-30,PHO,1,.516,7.7,36,.188,1,2007
2007-12-30,SAS,1,.571,11.8,28.6,.282,1,2007
2007-12-30,MEM,0,.479,14.9,16.3,.233,1,2007
2007-12-31,CHA,1,.481,10.8,22.4,.358,1,2007
2007-12-31,IND,0,.511,19.6,28.6,.148,1,2007
2007-12-31,CHI,0,.464,10,35.4,.206,1,2007
2007-12-31,ORL,1,.56,11.3,25,.229,1,2007
2007-12-31,DET,1,.636,13.1,24.1,.208,1,2007
2007-12-31,MIL,0,.375,20.1,35.6,.208,1,2007
2007-12-31,HOU,0,.468,20.4,22,.299,1,2007
2007-12-31,GSW,1,.54,17.9,37.5,.207,1,2007
2007-12-31,LAC,1,.452,13.9,18.4,.342,1,2007
2007-12-31,MIN,0,.414,13.8,31.4,.115,1,2007
2007-12-31,NOH,0,.464,11.6,27.9,.181,1,2007
2007-12-31,TOR,1,.535,11.8,8.8,.278,1,2007
2007-12-31,SEA,0,.466,13.2,35.6,.103,1,2007
2007-12-31,PHI,1,.529,13.3,16.7,.362,1,2007
2007-12-31,UTA,1,.542,9.4,34.2,.238,1,2007
2007-12-31,POR,0,.531,13.6,18.2,.516,1,2007
2008-01-02,BOS,1,.558,13.2,20,.143,1,2007
2008-01-02,HOU,0,.452,12.3,32.5,.217,1,2007
2008-01-02,CHA,0,.494,12.6,21.4,.256,1,2007
2008-01-02,CHI,1,.523,9.2,35.4,.207,1,2007
2008-01-02,CLE,1,.526,13,34.3,.221,1,2007
2008-01-02,ATL,0,.441,9,29.3,.355,1,2007
2008-01-02,DAL,1,.588,11.3,31.4,.338,1,2007
2008-01-02,GSW,0,.481,9.7,22,.291,1,2007
2008-01-02,IND,0,.335,14.8,31.1,.121,1,2007
2008-01-02,MEM,1,.5,16.4,18.4,.154,1,2007
2008-01-02,LAC,0,.46,8.8,4.9,.16,1,2007
2008-01-02,NOH,1,.455,10.1,18.4,.325,1,2007
2008-01-02,MIA,0,.574,16.1,14.3,.176,1,2007
2008-01-02,MIL,1,.575,19.1,32.4,.26,1,2007
2008-01-02,MIN,0,.369,9,30,.25,1,2007
2008-01-02,POR,1,.442,4.3,22.5,.286,1,2007
2008-01-02,NYK,0,.469,18.1,20,.275,1,2007
2008-01-02,SAC,1,.462,15.7,25.6,.449,1,2007
2008-01-02,ORL,0,.469,10.6,21.4,.25,1,2007
2008-01-02,NJN,1,.494,12.7,24.3,.26,1,2007
2008-01-02,UTA,1,.58,11.2,21.9,.307,1,2007
2008-01-02,PHI,0,.5,14,44.1,.259,1,2007
2008-01-02,WAS,0,.485,15.6,23.5,.418,1,2007
2008-01-02,DET,1,.559,12.9,28.9,.276,1,2007
2008-01-03,CHI,0,.433,9.5,32.7,.183,1,2007
2008-01-03,POR,1,.495,9.4,31.1,.208,1,2007
2008-01-03,DEN,1,.419,13.8,25,.163,1,2007
2008-01-03,SAS,0,.411,10.5,11.6,.233,1,2007
2008-01-03,PHO,1,.494,10.2,22.2,.296,1,2007
2008-01-03,SEA,0,.398,9.8,31.6,.136,1,2007
2008-01-04,BOS,1,.5,13.6,18.9,.282,1,2007
2008-01-04,MEM,0,.476,10.6,20,.19,1,2007
2008-01-04,CLE,1,.412,7.9,37.3,.242,1,2007
2008-01-04,SAC,0,.572,21.3,27.3,.079,1,2007
2008-01-04,DAL,1,.493,13,13.5,.267,1,2007
2008-01-04,MIA,0,.514,15.6,14.7,.243,1,2007
2008-01-04,GSW,0,.578,12.8,22.5,.195,1,2007
2008-01-04,NOH,1,.551,11.6,35,.202,1,2007
2008-01-04,IND,1,.552,14.7,33.3,.209,1,2007
2008-01-04,ATL,0,.433,16.8,16.7,.347,1,2007
2008-01-04,LAL,1,.69,20,23.1,.366,1,2007
2008-01-04,PHI,0,.429,11,27.3,.081,1,2007
2008-01-04,MIL,0,.404,16.4,29.2,.179,1,2007
2008-01-04,WAS,1,.595,15.6,20.6,.176,1,2007
2008-01-04,MIN,0,.489,12.1,29.8,.225,1,2007
2008-01-04,DEN,1,.568,11.1,23.1,.321,1,2007
2008-01-04,NJN,1,.466,10.6,20.4,.213,1,2007
2008-01-04,CHA,0,.494,19.1,17.5,.228,1,2007
2008-01-04,ORL,0,.493,14.7,20,.25,1,2007
2008-01-04,HOU,1,.506,19.6,30.8,.218,1,2007
2008-01-04,SAS,1,.488,6,27.1,.165,1,2007
2008-01-04,NYK,0,.535,16.9,28.1,.239,1,2007
2008-01-04,TOR,0,.444,4.3,18.4,.175,1,2007
2008-01-04,DET,1,.558,7.6,20.6,.195,1,2007
2008-01-05,ATL,0,.5,18.3,31.1,.274,1,2007
2008-01-05,NJN,1,.539,14.9,23.3,.39,1,2007
2008-01-05,CHI,1,.41,13.9,32.7,.313,1,2007
2008-01-05,SAC,0,.473,18,22.2,.311,1,2007
2008-01-05,DET,0,.437,8.2,22.2,.203,1,2007
2008-01-05,BOS,1,.446,12.8,36.6,.351,1,2007
2008-01-05,HOU,1,.584,14.3,22.6,.169,1,2007
2008-01-05,NYK,0,.494,18,40,.179,1,2007
2008-01-05,PHO,0,.578,13.5,26.7,.312,1,2007
2008-01-05,NOH,1,.553,7.2,32.6,.137,1,2007
2008-01-05,POR,1,.551,16.2,31.3,.391,1,2007
2008-01-05,UTA,0,.5,17.4,21.4,.171,1,2007
2008-01-06,CHA,0,.507,20,26.5,.257,1,2007
2008-01-06,MIL,1,.463,9,33.3,.238,1,2007
2008-01-06,DEN,1,.505,12.9,31.3,.161,1,2007
2008-01-06,PHI,0,.432,13.9,37,.147,1,2007
2008-01-06,LAC,0,.468,12.5,19.5,.101,1,2007
2008-01-06,SAS,1,.426,10.9,31.3,.338,1,2007
2008-01-06,LAL,1,.526,16.7,11.9,.385,1,2007
2008-01-06,IND,0,.478,18.6,24.1,.124,1,2007
2008-01-06,MEM,1,.507,14.6,28.6,.351,1,2007
2008-01-06,MIA,0,.5,12.2,26.1,.068,1,2007
2008-01-06,MIN,0,.447,17,17.1,.288,1,2007
2008-01-06,DAL,1,.5,9.8,33.3,.232,1,2007
2008-01-06,TOR,0,.528,8.9,13.5,.211,1,2007
2008-01-06,CLE,1,.465,13.7,41.7,.165,1,2007
2008-01-06,WAS,1,.511,10.1,22.2,.218,1,2007
2008-01-06,SEA,0,.417,19,32.7,.19,1,2007
2008-01-07,GSW,1,.593,9.7,25.6,.242,1,2007
2008-01-07,SAS,0,.505,11.7,29.2,.319,1,2007
2008-01-07,PHO,1,.645,9,29.3,.183,1,2007
2008-01-07,DEN,0,.448,8.8,43.4,.302,1,2007
2008-01-08,CHA,1,.607,12.7,21.6,.32,1,2007
2008-01-08,NJN,0,.493,9.7,17.1,.316,1,2007
2008-01-08,CHI,0,.468,7.3,38,.116,1,2007
2008-01-08,NYK,1,.558,12.8,27.8,.247,1,2007
2008-01-08,CLE,1,.441,11.2,21.3,.235,1,2007
2008-01-08,SEA,0,.424,21.1,18.2,.152,1,2007
2008-01-08,MEM,0,.473,16.6,35.3,.14,1,2007
2008-01-08,LAL,1,.566,12.4,20.5,.154,1,2007
2008-01-08,MIN,1,.529,12.4,42.1,.116,1,2007
